,state,city,company,rank,rank_change,revenue,profit,num..of.employees,sector,newcomer,ceo_founder,ceo_woman,profitable,prev_rank,CEO,Website,Ticker,Market.Cap,lat,lng,ranking_in_groups
300,IL,Chicago,Equity Residential,838,0,2701.1,970.4,2700,Financials,,no,no,yes,NA,Mark J. Parrell,https://www.equityapartments.com,EQR,22954.8,41.8373,-87.6862,5
301,IL,Chicago,Kraft Heinz,122,-7,24977,1935,37000,"Food, Beverages & Tobacco",no,no,no,yes,115,Miguel Patricio,https://www.kraftheinzcompany.com,KHC,30226.3,41.8373,-87.6862,1
302,IL,Chicago,LKQ,257,5,12506.1,541.3,51000,Wholesalers,no,no,no,yes,262,Dominick P. Zarcone,https://www.lkqcorp.com,LKQ,6310.7,41.8373,-87.6862,2
303,IL,Chicago,Boeing,40,-12,76559,-636,161100,Aerospace & Defense,no,no,no,no,28,David L. Calhoun,https://www.boeing.com,BA,89183,41.8373,-87.6862,1
304,IL,Chicago,LSC Communications,729,0,3326,-295,20000,Media,,no,no,no,NA,Suzanne Bettman,https://www.lsccom.com,LKSDQ,3,41.8373,-87.6862,4
305,IL,Chicago,Kemper,545,0,5039.2,531.1,8900,Financials,,no,no,yes,NA,Joseph Lacher Jr.,https://www.kemper.com,KMPR,4377,41.8373,-87.6862,3
306,IL,Chicago,Groupon,940,0,2218.9,-22.4,6345,Technology,,no,no,no,NA,Aaron Cooper,https://www.groupon.com,GRPN,555.7,41.8373,-87.6862,5
307,IL,Chicago,Exelon,95,-2,34438,2936,32713,Energy,no,no,no,yes,93,Christopher M. Crane,https://www.exeloncorp.com,EXC,41928,41.8373,-87.6862,1
308,IL,Chicago,Hyatt Hotels,546,0,5020,766,55000,"Hotels, Restaurants & Leisure",,no,no,yes,NA,Mark S. Hoplamazian,https://www.hyatt.com,H,7272,41.8373,-87.6862,3
309,IL,Chicago,Conagra Brands,334,52,9538.4,678.3,18000,"Food, Beverages & Tobacco",no,no,no,yes,386,Sean M. Connolly,https://www.conagrabrands.com,CAG,14290.8,41.8373,-87.6862,2
310,IL,Chicago,R.R. Donnelley & Sons,471,-26,6276.2,-93.2,36400,Media,no,no,no,no,445,Daniel L. Knotts,https://www.rrd.com,RRD,68,41.8373,-87.6862,3
311,IL,Chicago,Cboe Global Markets,872,0,2496.1,374.9,823,Financials,,no,no,yes,NA,Edward Tilly,https://www.cboe.com,CBOE,9450,41.8373,-87.6862,5
312,IL,Chicago,Echo Global Logistics,951,0,2185,14.8,2539,Transportation,,no,no,yes,NA,Douglas R. Waggoner,https://www.echo.com,ECHO,457.9,41.8373,-87.6862,5
313,IL,Chicago,Northern Trust,440,13,6895.1,1492.2,19800,Financials,no,no,no,yes,453,Michael G. O&#039;Grady,https://www.northerntrust.com,NTRS,19730,41.8373,-87.6862,3
314,IL,Chicago,Telephone & Data Systems,536,0,5176,121,9400,Telecommunications,,no,no,yes,NA,LeRoy T. Carlson Jr.,https://www.tdsinc.com,TDS,1923.7,41.8373,-87.6862,3
315,IL,Chicago,Ventas,655,0,3872.8,433,516,Financials,,no,yes,yes,NA,Debra A. Cafaro,https://www.ventasreit.com,VTR,9992.7,41.8373,-87.6862,4
316,IL,Crystal Lake,AptarGroup,812,0,2859.7,242.2,14000,Materials,,no,no,yes,NA,Stephan B. Tanda,https://www.aptar.com,ATR,6474.7,42.2333,-88.3351,5
317,IL,Deerfield,CF Industries Holdings,587,0,4590,493.1,2987,Chemicals,,no,no,yes,NA,W. Anthony Will,https://www.cfindustries.com,CF,5879.9,42.1654,-87.8516,3
318,IL,Deerfield,Walgreens Boots Alliance,19,-2,136866,3982,287000,Food & Drug Stores,no,no,no,yes,17,Stefano Pessina,https://www.walgreensbootsalliance.com,WBA,41552,42.1654,-87.8516,1
319,IL,Deerfield,Baxter International,282,4,11362,1001,50000,Health Care,no,no,no,yes,286,,https://www.baxter.com,BAX,41180.1,42.1654,-87.8516,2
320,IL,Deerfield,Mondelez International,117,-1,25868,3870,80000,"Food, Beverages & Tobacco",no,no,no,yes,116,Dirk Van de Put,https://www.mondelezinternational.com,MDLZ,81663,42.1654,-87.8516,1
321,IL,Deerfield,Caterpillar,62,-4,53800,6093,102300,Industrials,no,no,no,yes,58,D. James Umpleby III,https://www.caterpillar.com,CAT,104491,42.1654,-87.8516,1
322,IL,Deerfield,Fortune Brands Home & Security,494,0,5764.6,431.9,24700,Household Products,yes,no,no,yes,NA,Nicholas I. Fink,https://www.fbhs.com,FBHS,12761,42.1654,-87.8516,3
323,IL,Downers Grove,Univar Solutions,339,14,9443.8,-100.2,10300,Wholesalers,no,no,no,no,353,David C. Jukes,https://www.univarsolutions.com,UNVR,1810.4,41.7949,-88.017,2
324,IL,Downers Grove,Dover,433,-21,7136.4,677.9,24000,Industrials,no,no,no,yes,412,Richard J. Tobin,https://www.dovercorporation.com,DOV,12094.4,41.7949,-88.017,3
325,IL,Elgin,Middleby,791,0,2959.4,352.2,9778,Industrials,,no,no,yes,NA,Timothy J. FitzGerald,https://www.middleby.com,MIDD,3196.1,42.0385,-88.3229,4
326,IL,Glenview,Anixter International,359,5,8845.6,262.9,9400,Wholesalers,no,no,no,yes,364,William A. Galvin,https://www.anixter.com,,2972.7,42.0825,-87.8216,2
327,IL,Glenview,Illinois Tool Works,229,-15,14109,2521,45000,Industrials,no,no,no,yes,214,E. Scott Santi,https://www.itw.com,ITW,64884,42.0825,-87.8216,2
328,IL,Hoffman Estates,CDK Global,911,0,2332.9,124,9000,Technology,,no,no,yes,NA,Brian M. Krzanich,https://www.cdkglobal.com,CDK,3991,42.0639,-88.1468,5
329,IL,Lake Forest,W.W. Grainger,278,4,11486,849,24550,Wholesalers,no,no,no,yes,282,D.G. Macpherson,https://www.grainger.com,GWW,21090,42.238,-87.8596,2
330,IL,Lake Forest,IDEX,873,0,2494.6,425.5,7439,Industrials,,no,no,yes,NA,Eric D. Ashleman,https://www.idexcorp.com,IEX,10529.4,42.238,-87.8596,5
331,IL,Lake Forest,Packaging Corp. of America,437,-5,6964.3,696.4,15500,Materials,no,no,no,yes,432,Mark W. Kowlzan,https://www.packagingcorp.com,PKG,13321,42.238,-87.8596,3
332,IL,Lake Forest,Tenneco,185,82,17450,-334,78000,Motor Vehicles & Parts,no,no,no,no,267,Brian J. Kesseler,https://www.tenneco.com,TEN,292.3,42.238,-87.8596,1
333,IL,Lincolnshire,Zebra Technologies,596,0,4485,544,8200,Industrials,,no,no,yes,NA,Anders Gustafsson,https://www.zebra.com,ZBRA,9916,42.1957,-87.9182,3
334,IL,Lincolnshire,Camping World Holdings,555,0,4892,-60.6,11508,Retailing,,no,no,no,NA,Marcus A. Lemonis,https://www.campingworld.com,CWH,502.1,42.1957,-87.9182,3
335,IL,Lincolnshire,CDW,178,13,18032.4,736.8,9900,Technology,no,no,yes,yes,191,Christine A. Leahy,https://www.cdw.com,CDW,13316.3,42.1957,-87.9182,1
336,IL,Lisle,Navistar International,284,24,11251,221,12300,Industrials,no,no,no,yes,308,Persio V. Lisboa,https://www.navistar.com,NAV,1640.6,41.7918,-88.0888,2
337,IL,Mettawa,Brunswick,590,0,4556.7,-131,12828,Transportation,,no,no,no,NA,David M. Foulkes,https://www.brunswick.com,BC,2806.8,42.2448,-87.9201,3
338,IL,Moline,Deere,84,3,39258,3253,73489,Industrials,no,no,no,yes,87,John C. May,https://www.deere.com,DE,94622,41.4821,-90.4921,1
339,IL,North Chicago,AbbVie,99,-3,33266,7882,30000,Health Care,no,no,no,yes,96,Richard A. Gonzalez,https://www.abbvie.com,ABBV,198828,42.3172,-87.8596,1
340,IL,Northbrook,Allstate,72,10,44675,4847,46035,Financials,no,no,no,yes,82,Thomas J. Wilson,https://www.allstate.com,ALL,33752,42.1292,-87.8353,1
341,IL,Oak Brook,TreeHouse Foods,552,0,4926.9,-361,10800,"Food, Beverages & Tobacco",,no,no,no,NA,Steven T. Oakland,https://www.treehousefoods.com,THS,2484,41.8372,-87.9513,3
342,IL,Oak Brook,Hub Group,672,0,3668.1,107.2,5000,Transportation,,no,no,yes,NA,David P. Yeager,https://www.hubgroup.com,HUBG,1557.3,41.8372,-87.9513,4
343,IL,Riverwoods,Discover Financial Services,231,22,13989,2957,17200,Financials,no,no,no,yes,253,Roger C. Hochschild,https://www.discover.com,DFS,10923.5,42.1723,-87.895,2
344,IL,Rolling Meadows,Arthur J. Gallagher,429,6,7195,668.8,33247,Financials,no,no,no,yes,435,J. Patrick Gallagher Jr.,https://www.ajg.com,AJG,15454.9,42.0747,-88.0252,3
345,IL,Rolling Meadows,MYR Group,971,0,2071.2,37.7,7100,Engineering & Construction,,no,no,yes,NA,Richard Swartz Jr.,https://www.myrgroup.com,MYRG,629,42.0747,-88.0252,5
346,IL,Rosemont,US Foods Holding,116,9,25939,385,28000,Wholesalers,no,no,no,yes,125,Pietro Satriano,https://www.usfoods.com,USFD,4472,41.989,-87.8717,1
347,IL,Westchester,Ingredion,475,11,6209,413,11000,"Food, Beverages & Tobacco",no,no,no,yes,486,James P. Zallie,https://www.ingredion.com,INGR,5300,41.8492,-87.8906,3
348,IL,Wood Dale,AAR,956,0,2147.6,7.5,5650,Aerospace & Defense,,no,no,yes,NA,John M. Holmes,https://www.aarcorp.com,AIR,623.4,41.9666,-87.9807,5
349,IN,Carmel,Kar Auction Services,693,0,3505.5,188.5,13311,Wholesalers,,no,no,yes,NA,James P. Hallett,https://www.karauctionservices.com,KAR,1546.4,39.965,-86.146,4
350,IN,Carmel,CNO Financial Group,643,0,4015.8,409.4,3300,Financials,,no,no,yes,NA,Gary C. Bhojwani,https://www.cnoinc.com,CNO,1795.1,39.965,-86.146,4
351,IN,Columbus,Cummins,132,-4,23571,2260,61615,Industrials,no,no,no,yes,128,N. Thomas Linebarger,https://www.cumminseurope.com/,CMI,35008,39.2093,-85.9183,1
352,IN,Elkhart,LCI Industries,900,0,2371.5,146.5,10500,Motor Vehicles & Parts,,no,no,yes,NA,Jason D. Lippert,https://www.lci1.com,LCII,1673.9,41.6916,-85.9628,5
353,IN,Elkhart,Patrick Industries,909,0,2337.1,89.6,7500,Materials,,no,no,yes,NA,Andy Nemeth,https://www.patrickind.com,PATK,1333,41.6916,-85.9628,5
354,IN,Elkhart,Thor Industries,404,-37,7864.8,133.3,21750,Motor Vehicles & Parts,no,no,no,yes,367,Robert W. Martin,https://www.thorindustries.com,THO,2328.3,41.6916,-85.9628,3
355,IN,Evansville,Berry Global Group,358,31,8878,404,48000,Materials,no,no,no,yes,389,Thomas E. Salmon,https://www.berryglobal.com,BERY,4463,37.9881,-87.5341,2
356,IN,Evansville,OneMain Holdings,570,0,4749,855,9700,Financials,,no,no,yes,NA,Douglas H. Shulman,https://www.omf.com,OMF,2604,37.9881,-87.5341,3
357,IN,Fort Wayne,Steel Dynamics,299,-35,10465,671.1,8385,Materials,no,yes,no,yes,264,Mark D. Millett,https://www.steeldynamics.com,STLD,8453,41.0886,-85.1437,2
358,IN,Greenfield,Elanco Animal Health,768,0,3071,67.9,6080,Health Care,,no,no,yes,NA,Jeffrey N. Simmons,https://www.elanco.com,ELAN,8923.1,39.7936,-85.7737,4
359,IN,Indianapolis,Calumet Specialty Products Partners,705,0,3452.6,-43.6,1500,Energy,,no,no,no,NA,Stephen P. Mawer,https://www.calumetspecialty.com,CLMT,81.7,39.7771,-86.1458,4
360,IN,Indianapolis,Eli Lilly,145,-22,22319.5,8318.4,33625,Health Care,no,no,no,yes,123,David A. Ricks,https://www.lilly.com,LLY,132760.4,39.7771,-86.1458,1
361,IN,Indianapolis,Anthem,29,4,104213,4807,70600,Health Care,no,no,yes,yes,33,Gail K. Boudreaux,https://www.antheminc.com,ANTM,79964,39.7771,-86.1458,1
362,IN,Indianapolis,Simon Property Group,497,-1,5755.2,2101.6,3750,Financials,no,no,no,yes,496,David E. Simon,https://www.simon.com,SPG,31269,39.7771,-86.1458,3
363,IN,Indianapolis,Allison Transmission Holdings,839,0,2698,604,3700,Motor Vehicles & Parts,,no,no,yes,NA,David S. Graziosi,https://www.allisontransmission.com,ALSN,3818.5,39.7771,-86.1458,5
364,IN,Lafayette,Wabash National,913,0,2319.1,89.6,6900,Motor Vehicles & Parts,,no,no,yes,NA,Brent L. Yeagy,https://www.wabashnational.com,WNC,381.6,40.399,-86.8594,5
365,IN,Merrillville,NiSource,533,0,5208.9,383.1,8363,Energy,,no,no,yes,NA,Joseph J. Hamrock,https://www.nisource.com,NI,9545.1,41.4728,-87.3197,3
366,IN,Warsaw,Zimmer Biomet Holdings,399,-12,7982.2,1131.6,19900,Health Care,no,no,no,yes,387,Bryan C. Hanson,https://www.zimmerbiomet.com,ZBH,20891.4,41.2448,-85.8464,2
367,KS,Leawood,Euronet Worldwide,831,0,2750.1,346.7,7700,Business Services,,no,no,yes,NA,Michael J. Brown,https://www.euronetworldwide.com,EEFT,4587.7,38.9076,-94.6258,5
368,KS,Merriam,Seaboard,444,11,6840,283,13100,"Food, Beverages & Tobacco",no,no,no,yes,455,Robert L. Steer,https://www.seaboardcorp.com,SEB,3273.8,39.0186,-94.6933,3
369,KS,Overland Park,Yellow,557,0,4871.2,-104,29000,Transportation,,no,no,no,NA,Darren D. Hawkins,https://www.yrcw.com,YELL,60.6,38.887,-94.687,3
370,KS,Wichita,Spirit AeroSystems Holdings,406,14,7863.1,530.1,18200,Aerospace & Defense,no,no,no,yes,420,Thomas C. Gentile III,https://www.spiritaero.com,SPR,2506.5,37.6896,-97.3442,3
371,KY,Covington,Ashland Global Holdings,694,0,3505,505,4700,Chemicals,,no,no,yes,NA,Guillermo Novo,https://www.ashland.com,ASH,3016.6,39.0334,-84.5166,4
372,KY,Lexington,Tempur Sealy International,763,0,3106,189.5,7400,Household Products,,no,no,yes,NA,Scott L. Thompson,https://www.tempursealy.com,TPX,2277.2,38.0423,-84.4587,4
373,KY,Lexington,Valvoline,894,0,2390,208,7900,Chemicals,,no,no,yes,NA,Samuel J. Mitchell Jr.,https://www.valvoline.com,VVV,2466.8,38.0423,-84.4587,5
374,KY,Louisville,Yum Brands,505,0,5597,1294,34000,"Hotels, Restaurants & Leisure",,no,no,yes,NA,David W. Gibbs,https://www.yum.com,YUM,33006,38.1663,-85.6485,3
375,KY,Louisville,Texas Roadhouse,829,0,2756.2,174.5,35554,"Hotels, Restaurants & Leisure",,yes,no,yes,NA,W. Kent Taylor,https://www.texasroadhouse.com,TXRH,2866.5,38.1663,-85.6485,5
376,KY,Louisville,Brown-Forman,730,0,3324,835,4700,"Food, Beverages & Tobacco",,no,no,yes,NA,Lawson E. Whiting,https://www.brown-forman.com,BFB,25843.4,38.1663,-85.6485,4
377,KY,Louisville,Humana,52,4,64888,2707,46000,Health Care,no,no,no,yes,56,Bruce D. Broussard,https://www.humana.com,HUM,54438,38.1663,-85.6485,1
378,LA,Covington,Pool,747,0,3199.5,261.6,4500,Wholesalers,,no,no,yes,NA,Peter D. Arvan,https://www.poolcorp.com,POOL,7921.2,30.4808,-90.1122,4
379,LA,Lafayette,LHC Group,966,0,2080.2,95.7,22785,Health Care,,yes,no,yes,NA,Keith G. Myers,https://www.lhcgroup.com,LHCG,4419.9,30.2084,-92.0323,5
380,LA,Monroe,Lumen Technologies,143,-11,22401,-5269,42500,Telecommunications,no,no,no,no,132,Jeffrey K. Storey,https://www.lumen.com,LUMN,10307.1,32.5183,-92.0774,1
381,LA,New Orleans,Entergy,293,-5,10878.7,1241.2,13635,Energy,no,no,no,yes,288,Leo P. Denault,https://www.entergy.com,ETR,18870.6,30.0687,-89.9288,2
382,MA,Boston,Alexion Pharmaceuticals,547,0,4991.1,2404.3,3082,Health Care,,no,no,yes,NA,Ludwig N. Hantson Ph.D.,https://www.alexion.com,ALXN,19942.4,42.3188,-71.0846,3
383,MA,Boston,Iron Mountain,619,0,4262.6,267.4,25000,Business Services,,no,no,yes,NA,William L. Meaney,https://www.ironmountain.com,IRM,6838.8,42.3188,-71.0846,4
384,MA,Boston,Wayfair,348,98,9127.1,-984.6,16985,Retailing,no,yes,no,no,446,Niraj S. Shah,https://www.wayfair.com,W,29247,42.3188,-71.0846,2
385,MA,Boston,General Electric,33,-12,95214,-4979,205000,Industrials,no,no,no,no,21,H. Lawrence Culp Jr.,https://www.ge.com,GE,53132,42.3188,-71.0846,1
386,MA,Boston,Cabot,726,0,3337,157,4500,Chemicals,,no,no,yes,NA,Sean D. Keohane,https://www.cabotcorp.com,CBT,1480.5,42.3188,-71.0846,4
387,MA,Boston,American Tower,414,-4,7580.3,1887.8,5454,Financials,no,no,no,yes,410,Thomas A. Bartlett,https://www.americantower.com,AMT,98962,42.3188,-71.0846,3
388,MA,Boston,State Street,244,3,13131,2242,39103,Financials,no,no,no,yes,247,Ronald P. O&#039;Hanley,https://www.statestreet.com,STT,27066,42.3188,-71.0846,2
389,MA,Boston,Liberty Mutual Insurance Group,77,-2,43228,1044,45000,Financials,no,no,no,yes,75,David H. Long,https://www.libertymutual.com,,,42.3188,-71.0846,1
390,MA,Boston,Boston Properties,789,0,2960.6,521.5,760,Financials,,no,no,yes,NA,Owen D. Thomas,https://www.bostonproperties.com,BXP,14306.9,42.3188,-71.0846,4
391,MA,Boston,Vertex Pharmaceuticals,626,0,4162.8,1176.8,3000,Health Care,,no,no,yes,NA,Reshma Kewalramani,https://www.vrtx.com,VRTX,55963,42.3188,-71.0846,4
392,MA,Cambridge,Biogen,223,12,14377.9,5888.5,7400,Health Care,no,no,no,yes,235,Michel Vounatsos,https://www.biogen.com,BIIB,55070.4,42.3759,-71.1185,2
393,MA,Cambridge,Akamai Technologies,806,0,2893.6,478,7724,Technology,,yes,no,yes,NA,F. Thomson Leighton,https://www.akamai.com,AKAM,14810.6,42.3759,-71.1185,5
394,MA,Framingham,TJX,80,5,41717,3272.2,286000,Retailing,no,no,no,yes,85,Ernie L. Herrman,https://www.tjx.com,TJX,81992,42.3085,-71.4368,1
395,MA,Marlborough,Hologic,718,0,3367.3,-203.6,6478,Health Care,,no,no,no,NA,Stephen P. MacMillan,https://www.hologic.com,HOLX,9270.9,42.3494,-71.5468,4
396,MA,Marlborough,Boston Scientific,296,23,10735,4700,36000,Health Care,no,no,no,yes,319,Michael F. Mahoney,https://www.bostonscientific.com,BSX,52495,42.3494,-71.5468,2
397,MA,Newton,Service Properties Trust,914,0,2316.1,259.8,600,Financials,,no,no,yes,NA,John G. Murray,https://www.svcreit.com,SVC,888.6,42.3316,-71.2085,5
398,MA,Springfield,Eversource Energy,371,-13,8526.5,909.1,8234,Energy,no,no,no,yes,358,James J. Judge,https://www.eversource.com,ES,25835.3,42.1155,-72.5395,2
399,MA,Springfield,Massachusetts Mutual Life,89,-5,37253.4,3700.7,9896,Financials,no,no,no,yes,84,Roger W. Crandall,https://www.massmutual.com,,-,42.1155,-72.5395,1
400,MA,Waltham,PerkinElmer,809,0,2883.7,227.6,13000,Technology,,no,no,yes,NA,Prahlad R. Singh,https://www.perkinelmer.com,PKI,8379,42.3889,-71.2423,5
401,MA,Waltham,Raytheon Technologies,39,7,77046,5537,243200,Aerospace & Defense,no,no,no,yes,46,Gregory J. Hayes,https://www.rtx.com,RTX,104549,42.3889,-71.2423,1
402,MA,Waltham,Thermo Fisher Scientific,119,5,25542,3696,75000,Technology,no,no,no,yes,124,Marc N. Casper,https://www.thermofisher.com,TMO,204446,42.3889,-71.2423,1
403,MA,Waltham,Raytheon,108,6,29176,3343,70000,Aerospace & Defense,no,no,no,yes,114,Roy A. Azevedo/Wesley D. Kramer,https://www.rtx.com,,36517.5,42.3889,-71.2423,1
404,MA,Waltham,Global Partners,246,8,13081.7,35.9,3860,Wholesalers,no,no,no,yes,254,Eric Slifka,https://www.globalp.com,GLP,299.8,42.3889,-71.2423,2
405,MA,Worcester,Hanover Insurance Group,554,0,4897.4,425.1,4300,Financials,,no,no,yes,NA,John C. Roche,https://www.hanover.com,THG,3457.4,42.2705,-71.8079,3
406,MD,Baltimore,Laureate Education,666,0,3752.1,938.5,41000,Business Services,,no,no,yes,NA,Eilif Serck-Hanssen,https://www.laureate.net,LAUR,2203.3,39.3051,-76.6144,4
407,MD,Baltimore,T. Rowe Price,504,0,5617.9,2131.3,7365,Financials,,no,no,yes,NA,William J. Stromberg,https://www.troweprice.com,TROW,36126,39.3051,-76.6144,3
408,MD,Baltimore,Under Armour,529,0,5267.1,92.1,11700,Apparel,,no,no,yes,NA,Patrik Frisk,https://www.uabiz.com,UAA,3878.1,39.3051,-76.6144,3
409,MD,Baltimore,Legg Mason,801,0,2903.3,-28.5,3246,Financials,,no,no,no,NA,Matthew Nicholls,https://www.leggmason.com,,4244.7,39.3051,-76.6144,5
410,MD,Bethesda,Host Hotels & Resorts,514,0,5469,920,175,Financials,,no,no,yes,NA,James F. Risoleo,https://www.hosthotels.com,HST,7792.9,38.9866,-77.1188,3
411,MD,Bethesda,Marriott International,157,-6,20972,1273,174000,"Hotels, Restaurants & Leisure",no,no,no,yes,151,Anthony Capuano,https://www.marriott.com,MAR,41103,38.9866,-77.1188,1
412,MD,Bethesda,Lockheed Martin,57,3,59812,6230,110000,Aerospace & Defense,no,no,no,yes,60,James D. Taiclet Jr.,https://www.lockheedmartin.com,LMT,95594,38.9866,-77.1188,1
413,MD,Bethesda,AGNC Investment,798,0,2920,688,51,Financials,,no,no,yes,NA,Gary D. Kain,https://www.agnc.com,AGNC,5723.2,38.9866,-77.1188,4
414,MD,Silver Spring,Discovery,287,13,11144,2069,9200,Media,no,no,no,yes,300,David M. Zaslav,https://www.corporate.discovery.com,DISCA,9503.1,39.0028,-77.0207,2
415,ME,Westbrook,IDEXX Laboratories,887,0,2406.9,427.7,9200,Health Care,,no,no,yes,NA,Jonathan J. Mazelsky,https://www.idexx.com,IDXX,20644.9,43.6954,-70.3539,5
416,MI,Ann Arbor,Domino's Pizza,679,0,3618.8,400.7,13100,"Hotels, Restaurants & Leisure",,no,no,yes,NA,Richard E. Allison,https://www.dominos.com/index.intl.html,DPZ,14933,42.2755,-83.7312,4
417,MI,Auburn Hills,Autoliv,369,-48,8547.6,461.5,61957,Motor Vehicles & Parts,no,no,no,yes,321,Mikael Bratt,https://www.autoliv.com,ALV,4017.4,42.6735,-83.2447,2
418,MI,Auburn Hills,WABCO Holdings,708,0,3421.4,245.8,13911,Motor Vehicles & Parts,,no,no,yes,NA,Jon Morrison,https://www.wabco-auto.com,,6924.1,42.6735,-83.2447,4
419,MI,Auburn Hills,BorgWarner,312,-11,10168,746,29000,Motor Vehicles & Parts,no,no,no,yes,301,Frederic B. Lissalde,https://www.borgwarner.com,BWA,5037.4,42.6735,-83.2447,2
420,MI,Battle Creek,Kellogg,237,-3,13578,960,31000,"Food, Beverages & Tobacco",no,no,no,yes,234,Steven A. Cahillane,https://www.kelloggcompany.com,K,19812,42.2986,-85.2296,2
421,MI,Benton Harbor,Whirlpool,162,-14,20419,1184,77000,Industrials,no,no,no,yes,148,Marc R. Bitzer,https://www.whirlpoolcorp.com,WHR,12242,42.1159,-86.4488,1
422,MI,Bloomfield Hills,Penske Automotive Group,136,0,23179.4,435.8,26980,Retailing,no,no,no,yes,136,Roger S. Penske,https://www.penskeautomotive.com,PAG,5287,42.578,-83.2456,1
423,MI,Byron Center,SpartanNash,370,7,8536.1,5.7,13800,Wholesalers,no,no,no,yes,377,Tony B. Sarsam,https://www.spartannash.com,SPTN,520.5,42.8121,-85.7279,2
424,MI,Dearborn,Ford Motor,12,0,155900,47,190000,Motor Vehicles & Parts,no,no,no,yes,12,James D. Farley Jr.,https://www.ford.com,F,26297,42.3127,-83.2129,1
425,MI,Detroit,American Axle & Manufacturing,460,-42,6530.9,-484.5,20000,Motor Vehicles & Parts,no,no,no,no,418,David C. Dauch,https://www.aam.com,AXL,408.1,42.3834,-83.1024,3
426,MI,Detroit,General Motors,18,-5,137237,6732,164000,Motor Vehicles & Parts,no,no,yes,yes,13,Mary T. Barra,https://www.gm.com,GM,79953,42.3834,-83.1024,1
427,MI,Detroit,DTE Energy,253,-33,12669,1169,10700,Energy,no,no,no,yes,220,Gerardo Norcia,https://www.dteenergy.com,DTE,18289.5,42.3834,-83.1024,2
428,MI,Detroit,TCF Financial,979,0,2052.8,295.5,7732,Financials,,no,no,yes,NA,David T. Provost,https://www.tcfbank.com,TCF,3451.2,42.3834,-83.1024,5
429,MI,Detroit,Ally Financial,273,30,11618,1715,8700,Financials,no,no,no,yes,303,Jeffrey J. Brown,https://www.ally.com,ALLY,5402.5,42.3834,-83.1024,2
430,MI,Grand Rapids,Steelcase,706,0,3443.2,126,12700,Household Products,,no,no,yes,NA,James P. Keane,https://www.steelcase.com,SCS,1548,42.962,-85.6562,4
431,MI,Grand Rapids,UFP Industries,606,0,4416,179.7,12000,Materials,,no,no,yes,NA,Matthew J. Missad,https://www.ufpi.com,UFPI,2296.8,42.962,-85.6562,4
432,MI,Jackson,CMS Energy,443,-3,6845,680,8459,Energy,no,no,yes,yes,440,Patricia K. Poppe,https://www.cmsenergy.com,CMS,16697.2,42.2431,-84.4037,3
433,MI,Kalamazoo,Stryker,214,19,14884,2083,40000,Health Care,no,no,no,yes,233,Kevin A. Lobo,https://www.stryker.com,SYK,92148,42.2749,-85.5882,2
434,MI,Lansing,Auto-Owners Insurance,320,62,10007.4,1352.4,6141,Financials,no,no,no,yes,382,Jeffrey S. Tagsold,https://www.auto-owners.com,,,42.7142,-84.5601,2
435,MI,Livonia,Masco,384,-18,8235,935,22000,Household Products,no,no,no,yes,366,Keith J. Allman,https://www.masco.com,MAS,9118,42.3972,-83.3733,2
436,MI,Midland,Dow,78,0,42951,-1359,36500,Chemicals,yes,no,no,no,NA,James R. Fitterling,https://www.dow.com,DOW,30430,43.6241,-84.2319,1
437,MI,Novi,Cooper-Standard Holdings,759,0,3108.4,67.5,28000,Motor Vehicles & Parts,,no,no,yes,NA,Jeffrey S. Edwards,https://www.cooperstandard.com,CPS,173,42.4786,-83.4893,4
438,MI,Plymouth,Garrett Motion,739,0,3248,313,7400,Motor Vehicles & Parts,,no,no,yes,NA,Olivier Rabiller,https://www.garrettmotion.com,GTX,214,42.3718,-83.468,4
439,MI,Rockford,Wolverine World Wide,928,0,2273.7,128.5,4000,Apparel,,no,no,yes,NA,Blake W. Krueger,https://www.wolverineworldwide.com,WWW,1232.3,43.1266,-85.5582,5
440,MI,Southfield,Lear,166,-19,19810.3,753.6,164100,Motor Vehicles & Parts,no,no,no,yes,147,Raymond E. Scott,https://www.lear.com,LEA,10058,42.4765,-83.2605,1
441,MI,Troy,Meritor,609,0,4388,291,9100,Motor Vehicles & Parts,,no,no,yes,NA,Chris Villavarayan,https://www.meritor.com,MTOR,979.3,42.5818,-83.1457,4
442,MI,Troy,Kelly Services,521,0,5355.6,112.4,7700,Business Services,,no,no,yes,NA,Peter W. Quigley,https://www.kellyservices.com,KELYA,496.4,42.5818,-83.1457,3
443,MI,Zeeland,Herman Miller,864,0,2567.2,160.5,8000,Household Products,,no,yes,yes,NA,Andrea R. Owen,https://www.hermanmiller.com,MLHR,1311.2,42.8139,-86.0129,5
444,MN,Anoka,Vista Outdoor,976,0,2058.5,-648.4,5200,Household Products,,no,no,no,NA,Christopher T. Metz,https://www.vistaoutdoor.com,VSTO,509.3,45.2099,-93.3893,5
445,MN,Arden Hills,Land O&#8217;Lakes,232,-20,13887.7,205.9,8000,"Food, Beverages & Tobacco",no,no,yes,yes,212,Beth E. Ford,https://www.landolakesinc.com,,,45.0721,-93.167,2
446,MN,Austin,Hormel Foods,337,-9,9497.3,978.8,18800,"Food, Beverages & Tobacco",no,no,no,yes,328,James P. Snee,https://www.hormelfoods.com,HRL,25081.9,43.6718,-92.9783,2
447,MN,Bloomington,Toro,756,0,3138.1,274,9329,Industrials,,no,no,yes,NA,Richard M. Olson,https://www.thetorocompany.com,TTC,6963.3,44.8306,-93.3151,4
